|481|2022-03-24|The animal almost froze out of boredom. The PA did not seem to mind it though.
|508|2022-03-24|The animal almost froze out of boredom. The PA did not seem to mind it though.
|578|2022-03-24|The animal almost froze out of boredom. The PA did not seem to mind it though.
|611|2022-03-24|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|776|2022-03-24|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|799|2022-03-24|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|825|2022-03-24|The PA was taken by an ambulance after the animal bit off a part of their calf.
|900|2022-03-24|
|909|2022-03-24|The PA was taken by an ambulance after the animal bit off a part of their calf.
|961|2022-03-24|The animal was really shy but at the end they allowed to pet themselves.
|964|2022-03-24|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|966|2022-03-24|The PA was taken by an ambulance after the animal bit off a part of their calf.
|537|2022-03-25|The animal almost froze out of boredom. The PA did not seem to mind it though.
|596|2022-03-25|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|700|2022-03-25|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|707|2022-03-25|The animal almost froze out of boredom. The PA did not seem to mind it though.
|725|2022-03-25|The PA was taken by an ambulance after the animal bit off a part of their calf.
|827|2022-03-25|The PA was taken by an ambulance after the animal bit off a part of their calf.
|829|2022-03-25|The PA was taken by an ambulance after the animal bit off a part of their calf.
|839|2022-03-25|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|845|2022-03-25|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|861|2022-03-25|The PA was taken by an ambulance after the animal bit off a part of their calf.
|969|2022-03-25|
|974|2022-03-25|The PA was taken by an ambulance after the animal bit off a part of their calf.
|545|2022-03-26|The animal almost froze out of boredom. The PA did not seem to mind it though.
|589|2022-03-26|The PA was taken by an ambulance after the animal bit off a part of their calf.
|688|2022-03-26|The animal almost froze out of boredom. The PA did not seem to mind it though.
|699|2022-03-26|
|728|2022-03-26|
|730|2022-03-26|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|731|2022-03-26|The PA was taken by an ambulance after the animal bit off a part of their calf.
|855|2022-03-26|The animal was really shy but at the end they allowed to pet themselves.
|860|2022-03-26|The animal was really shy but at the end they allowed to pet themselves.
|880|2022-03-26|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1063|2022-03-26|The PA was taken by an ambulance after the animal bit off a part of their calf.
|382|2022-03-27|The animal almost froze out of boredom. The PA did not seem to mind it though.
|388|2022-03-27|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|564|2022-03-27|The animal was really shy but at the end they allowed to pet themselves.
|720|2022-03-27|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|787|2022-03-27|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|829|2022-03-27|
|860|2022-03-27|
|872|2022-03-27|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|904|2022-03-27|The animal was really shy but at the end they allowed to pet themselves.
|1001|2022-03-27|
|1034|2022-03-27|
|382|2022-03-28|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|498|2022-03-28|The PA was taken by an ambulance after the animal bit off a part of their calf.
|675|2022-03-28|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|779|2022-03-28|The PA was taken by an ambulance after the animal bit off a part of their calf.
|796|2022-03-28|The animal almost froze out of boredom. The PA did not seem to mind it though.
|800|2022-03-28|The animal was really shy but at the end they allowed to pet themselves.
|896|2022-03-28|The animal almost froze out of boredom. The PA did not seem to mind it though.
|907|2022-03-28|The animal almost froze out of boredom. The PA did not seem to mind it though.
|930|2022-03-28|The animal was really shy but at the end they allowed to pet themselves.
|942|2022-03-28|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1033|2022-03-28|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1050|2022-03-28|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1093|2022-03-28|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1108|2022-03-28|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1116|2022-03-28|The animal was really shy but at the end they allowed to pet themselves.
|1157|2022-03-28|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1182|2022-03-28|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|359|2022-03-29|
|387|2022-03-29|The animal almost froze out of boredom. The PA did not seem to mind it though.
|404|2022-03-29|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|644|2022-03-29|The animal was really shy but at the end they allowed to pet themselves.
|789|2022-03-29|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|812|2022-03-29|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|834|2022-03-29|The animal was really shy but at the end they allowed to pet themselves.
|970|2022-03-29|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|989|2022-03-29|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1102|2022-03-29|The animal was really shy but at the end they allowed to pet themselves.
|528|2022-03-30|The PA was taken by an ambulance after the animal bit off a part of their calf.
|884|2022-03-30|The PA was taken by an ambulance after the animal bit off a part of their calf.
|895|2022-03-30|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|906|2022-03-30|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|919|2022-03-30|
|931|2022-03-30|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|994|2022-03-30|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1070|2022-03-30|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|1112|2022-03-30|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1113|2022-03-30|The animal was really shy but at the end they allowed to pet themselves.
|1154|2022-03-30|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1162|2022-03-30|The animal was really shy but at the end they allowed to pet themselves.
|1261|2022-03-30|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|1279|2022-03-30|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|835|2022-03-31|The PA was taken by an ambulance after the animal bit off a part of their calf.
|882|2022-03-31|The animal almost froze out of boredom. The PA did not seem to mind it though.
|883|2022-03-31|The PA was taken by an ambulance after the animal bit off a part of their calf.
|925|2022-03-31|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1011|2022-03-31|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1190|2022-03-31|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1199|2022-03-31|The animal was really shy but at the end they allowed to pet themselves.
|1217|2022-03-31|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1318|2022-03-31|The animal was really shy but at the end they allowed to pet themselves.
|391|2022-04-01|
|781|2022-04-01|
|915|2022-04-01|The PA was taken by an ambulance after the animal bit off a part of their calf.
|977|2022-04-01|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|989|2022-04-01|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|992|2022-04-01|The animal was really shy but at the end they allowed to pet themselves.
|1017|2022-04-01|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|1038|2022-04-01|
|1092|2022-04-01|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|1102|2022-04-01|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1137|2022-04-01|The animal was really shy but at the end they allowed to pet themselves.
